nr,date,total_1,total_2,truck_1,truck_2,name,land,type,roadid,lat,lng
5011,1451998800,1796,1693,283,261,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1451880000,210,293,83,115,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452006000,2103,1881,306,202,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452009600,2628,2095,345,202,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452013200,2701,2288,261,172,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452016800,2666,2408,219,157,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452020400,2112,2038,164,154,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452024000,1439,1490,162,129,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452002400,1890,1646,305,242,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452031200,814,989,133,141,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452034800,718,738,134,138,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452038400,389,495,97,106,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452042000,273,338,80,110,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452049200,212,295,105,112,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452045600,223,327,70,110,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1451977200,1591,2292,235,286,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452056400,333,432,195,206,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452060000,722,1269,218,258,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452063600,1130,2218,124,249,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452067200,1819,2243,90,301,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452070800,2050,2032,154,243,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452074400,2087,1838,309,262,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452052800,243,293,132,161,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452085200,2000,1821,355,332,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452081600,1893,1776,397,289,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452088800,2035,2022,332,308,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452092400,2207,2110,298,279,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452096000,2860,2292,376,246,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452027600,1152,1163,156,133,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452078000,1934,1808,401,281,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452099600,2890,2424,252,196,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452103200,2762,2495,223,167,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452106800,2172,1913,172,155,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452110400,1524,1470,164,120,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452117600,775,857,130,128,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452114000,1050,1086,149,143,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452121200,676,654,150,120,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452128400,256,257,86,94,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452124800,430,385,108,98,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452132000,214,231,103,122,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452139200,179,253,106,145,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452135600,196,181,102,111,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452142800,304,398,171,200,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452146400,757,1326,230,270,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452153600,2640,2404,230,228,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452150000,1768,2466,235,290,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452157200,2423,2242,256,242,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452160800,2008,1837,323,258,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452164400,1712,1587,340,233,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452168000,1697,1589,309,285,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452171600,1789,1692,321,232,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452182400,2633,2146,278,228,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452186000,2624,2232,203,176,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452189600,2689,2166,165,160,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452193200,2212,2188,171,148,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452196800,1530,1501,172,149,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452200400,1054,1056,158,136,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452175200,1968,1935,312,259,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452178800,2177,2106,282,254,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452214800,293,279,94,111,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452211200,450,418,108,102,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452218400,198,213,83,100,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452225600,207,222,114,124,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452229200,353,343,204,175,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452222000,209,211,95,124,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452232800,722,1199,232,248,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452204000,809,732,137,108,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452240000,2269,2125,249,168,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452243600,2036,1738,190,175,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452247200,1768,1413,314,163,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452250800,1933,1392,318,163,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452254400,2202,1577,296,175,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452258000,2764,1920,305,185,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452236400,1496,2039,257,211,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452268800,2868,2357,235,140,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452272400,3185,2579,219,162,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452276000,2775,2252,187,139,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452207600,712,591,147,104,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452279600,2472,2163,140,105,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452283200,1882,1763,155,100,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452286800,1276,1424,154,156,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452290400,954,1025,118,132,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452261600,2882,2098,263,168,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452297600,641,586,91,73,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452301200,465,501,60,103,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452304800,312,379,69,102,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452308400,289,258,83,85,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452315600,199,241,68,73,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452312000,196,245,63,99,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452319200,346,330,92,81,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452322800,472,436,82,79,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452326400,821,771,81,88,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452330000,1304,1185,78,76,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452333600,1568,1679,86,80,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452337200,1886,2234,74,89,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452340800,2210,2225,82,66,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452294000,819,755,134,111,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452348000,2114,2342,57,62,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452351600,2310,2464,60,64,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452355200,2189,2260,56,53,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452358800,2226,2230,48,52,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452362400,2092,2102,35,55,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452366000,2164,1873,53,29,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452344400,2198,2317,63,49,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452376800,974,972,33,25,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452373200,1260,1119,44,28,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452380400,892,800,26,14,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452369600,1626,1456,41,31,Schloss Burg,NW,A,1,51.12403353,7.17333592
5011,1452265200,2943,2269,269,158,Schloss Burg,NW,A,1,51.12403353,7.17333592
5124,1451869200,331,929,105,81,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451865600,432,1269,80,76,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451872800,247,507,100,83,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451883600,476,752,180,291,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451887200,1210,2033,254,424,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451876400,193,389,82,122,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451880000,246,440,123,189,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451890800,2227,2739,326,457,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451894400,3236,3124,371,407,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451898000,2727,2591,383,380,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451901600,2306,2440,422,451,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451905200,2256,2321,433,452,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451916000,2473,2664,480,464,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451919600,2547,2849,401,410,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451923200,2717,2988,393,408,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451926800,2966,3328,309,387,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451930400,2736,3108,275,279,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451908800,2384,2303,452,435,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451934000,2109,2709,267,294,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451912400,2377,2513,459,450,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451941200,1136,1415,238,184,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451937600,1408,1786,229,223,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451948400,753,895,177,168,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451952000,460,614,181,165,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451944800,858,1104,201,196,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451955600,309,431,151,142,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451959200,254,373,139,160,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451970000,474,624,251,364,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451973600,1097,1650,330,489,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451977200,2035,2531,407,569,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451980800,3105,2978,450,470,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451984400,2798,2832,499,527,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451988000,2217,2332,452,518,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451991600,2284,2213,544,508,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451995200,2417,2204,586,531,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451998800,2393,2186,534,496,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452002400,2564,2264,561,420,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452006000,2777,2760,582,470,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452009600,3039,3067,540,462,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452013200,3309,3448,448,383,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452016800,3038,3331,345,300,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451962800,251,343,144,177,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452020400,2360,2620,307,258,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452024000,1541,1893,273,193,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452031200,938,1191,207,211,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452027600,1169,1492,257,233,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1451966400,258,425,155,251,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452045600,262,464,123,153,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452034800,791,951,174,188,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452042000,337,476,122,163,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452049200,245,402,133,183,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452038400,503,607,158,156,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452052800,261,434,167,272,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452056400,461,676,239,384,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452060000,1026,1643,340,471,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452063600,1971,2536,424,580,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452067200,2860,3110,334,558,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452081600,2598,2268,724,595,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452085200,2609,2575,630,608,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452088800,2723,2852,641,577,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452078000,2454,2185,625,583,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452096000,3297,3286,607,509,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452099600,3369,3596,416,426,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452074400,2386,2406,473,571,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452070800,2689,2906,430,550,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452092400,2904,2886,592,522,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452103200,3397,3391,418,331,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452114000,1158,1629,245,198,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452117600,933,1102,213,196,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452121200,818,796,214,178,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452124800,453,523,172,146,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452128400,290,332,122,138,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452132000,272,286,159,132,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452106800,2464,2761,339,296,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452142800,424,624,221,387,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452139200,258,379,156,249,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452146400,1067,1690,345,500,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452150000,2175,2618,478,516,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452157200,3092,3095,497,548,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452153600,3551,3444,484,517,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452110400,1747,2167,299,242,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452160800,2474,2458,563,524,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452168000,2421,2162,622,522,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452175200,1811,2588,399,504,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452171600,2073,2299,481,499,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452178800,1434,2751,330,514,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452182400,1402,2968,233,437,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452186000,1757,3265,254,414,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452164400,2274,2112,585,513,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452196800,1475,1661,245,211,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452193200,1625,2605,225,269,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452200400,1238,1164,303,155,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452204000,969,986,225,196,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452207600,805,773,194,163,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452211200,530,468,162,134,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452214800,341,350,148,161,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452135600,266,311,146,194,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452225600,262,359,140,248,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452222000,232,330,124,196,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452229200,457,572,238,344,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452218400,247,286,136,140,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452189600,2152,3122,286,322,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452232800,1061,1510,365,446,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452236400,2032,2384,436,518,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452240000,3002,3098,479,495,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452243600,2814,2587,504,514,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452247200,2343,2161,541,496,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452261600,4125,3377,565,477,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452265200,4001,3271,509,384,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452268800,3692,3439,389,393,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452272400,3651,3445,380,317,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452276000,3240,3234,286,245,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452279600,2803,2604,285,174,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452250800,2668,1931,593,467,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452254400,2943,2281,578,476,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452258000,3620,2925,614,507,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452290400,1169,1178,215,155,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452294000,875,965,159,142,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452286800,1474,1699,268,177,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452297600,698,725,146,129,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452301200,469,694,121,115,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452308400,292,302,100,145,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452304800,343,452,104,120,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452315600,273,333,104,159,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452319200,486,415,125,143,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452322800,648,554,128,128,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452326400,1029,838,148,149,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452312000,259,308,113,148,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452330000,1595,1292,126,122,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452333600,2093,1801,122,133,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452337200,2493,2173,129,120,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452283200,2148,2272,260,183,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452340800,2715,2385,109,108,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452348000,2621,2828,73,101,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452351600,2609,2992,88,90,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452355200,2397,2652,73,77,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452358800,2232,2609,71,85,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452344400,2614,2643,102,91,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452366000,1990,2275,46,64,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452362400,2144,2529,45,62,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452369600,1569,1790,46,49,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452373200,1234,1272,50,36,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452376800,998,1107,36,32,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5124,1452380400,897,925,30,22,Hagen-Vorhalle,NW,A,1,51.40099313,7.46259063
5101,1451865600,518,1596,77,145,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451869200,430,1102,125,167,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451872800,338,641,144,168,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451887200,1253,1942,312,548,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451890800,2120,2666,371,488,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451894400,2970,3147,400,427,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451898000,2533,2826,376,444,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451901600,2436,2578,406,496,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451905200,2462,2557,477,492,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451908800,2613,2664,474,531,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451912400,2667,2843,524,498,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451916000,2671,3034,497,584,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451919600,2769,3201,500,492,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451923200,2785,3377,457,551,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451926800,2984,3260,407,519,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451930400,2736,3184,354,416,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451934000,2119,2909,316,452,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451937600,1522,2088,293,334,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451941200,1274,1510,307,308,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451944800,1007,1247,245,330,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451948400,816,1040,274,277,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451876400,243,516,117,219,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451880000,321,603,170,266,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451883600,564,994,259,419,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451952000,489,767,205,276,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451955600,410,591,217,248,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451959200,386,451,230,212,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451962800,357,467,258,275,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451966400,368,551,261,327,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451980800,2777,3083,516,552,Hengsen,NW,A,1,51.48714712,7.62595482
5101,1451984400,2731,2820,543,554,Hengsen,NW,A,1,51.48714712,7.62595482
